ds,table_name,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count,pg_table_size
1650351663.984472,public.customer,17968,public,customer,2,0,60000,60000,30000,0,0,0,30000,0,0,0,,2022-04-19 07:00:50.493829+00:00,,2022-04-19 07:00:51.021712+00:00,0,1,0,1,18661376
1650351663.984472,public.district,17958,public,district,1,0,60000,60000,10,0,0,0,10,0,10,10,,,,,0,0,0,0,8192
1650351663.984472,public.history,17981,public,history,0,0,,,30000,0,0,0,30000,0,0,0,,2022-04-19 07:00:51.042936+00:00,,2022-04-19 07:00:51.100409+00:00,0,1,0,1,2621440
1650351663.984472,public.item,17938,public,item,1,0,100000,100000,100000,0,0,0,100000,0,0,0,,2022-04-19 06:59:50.317014+00:00,,2022-04-19 06:59:50.462290+00:00,0,1,0,1,10444800
1650351663.984472,public.new_order,18008,public,new_order,1,0,0,0,9000,0,0,0,9000,0,0,0,,2022-04-19 07:00:51.164600+00:00,,2022-04-19 07:00:51.169402+00:00,0,1,0,1,434176
1650351663.984472,public.oorder,17995,public,oorder,3,0,309040,309040,30000,0,0,0,30000,0,0,0,,2022-04-19 07:00:51.118383+00:00,,2022-04-19 07:00:51.152576+00:00,0,1,0,1,2015232
1650351663.984472,public.order_line,18018,public,order_line,1,0,0,0,300040,0,0,0,301192,0,88584,88584,,2022-04-19 07:00:51.256256+00:00,,2022-04-19 07:00:51.405486+00:00,0,1,0,1,30416896
1650351663.984472,public.stock,17943,public,stock,1,0,300040,300040,100000,0,0,0,100000,0,0,0,,2022-04-19 07:00:49.784081+00:00,,2022-04-19 07:00:50.426303+00:00,0,2,0,2,35651584
1650351663.984472,public.warehouse,17933,public,warehouse,1,0,100010,100010,1,0,0,0,1,0,1,1,,,,,0,0,0,0,8192
1650351664.0878968,public.customer,17968,public,customer,2,0,60000,60000,30000,0,0,0,30000,0,0,0,,2022-04-19 07:00:50.493829+00:00,,2022-04-19 07:00:51.021712+00:00,0,1,0,1,18669568
1650351664.0878968,public.district,17958,public,district,1,0,60000,60000,10,0,0,0,10,0,10,10,,,,,0,0,0,0,8192
1650351664.0878968,public.history,17981,public,history,0,0,,,30000,0,0,0,30000,0,0,0,,2022-04-19 07:00:51.042936+00:00,,2022-04-19 07:00:51.100409+00:00,0,1,0,1,2629632
1650351664.0878968,public.item,17938,public,item,1,0,100000,100000,100000,0,0,0,100000,0,0,0,,2022-04-19 06:59:50.317014+00:00,,2022-04-19 06:59:50.462290+00:00,0,1,0,1,10444800
1650351664.0878968,public.new_order,18008,public,new_order,1,0,0,0,9000,0,0,0,9000,0,0,0,,2022-04-19 07:00:51.164600+00:00,,2022-04-19 07:00:51.169402+00:00,0,1,0,1,434176
1650351664.0878968,public.oorder,17995,public,oorder,3,0,309040,309040,30000,0,0,0,30000,0,0,0,,2022-04-19 07:00:51.118383+00:00,,2022-04-19 07:00:51.152576+00:00,0,1,0,1,2015232
1650351664.0878968,public.order_line,18018,public,order_line,1,0,0,0,300040,0,0,0,301192,0,88584,88584,,2022-04-19 07:00:51.256256+00:00,,2022-04-19 07:00:51.405486+00:00,0,1,0,1,30425088
1650351664.0878968,public.stock,17943,public,stock,1,0,300040,300040,100000,0,0,0,100000,0,0,0,,2022-04-19 07:00:49.784081+00:00,,2022-04-19 07:00:50.426303+00:00,0,2,0,2,35684352
1650351664.0878968,public.warehouse,17933,public,warehouse,1,0,100010,100010,1,0,0,0,1,0,1,1,,,,,0,0,0,0,8192
1650351664.1907656,public.customer,17968,public,customer,2,0,60000,60000,30000,0,0,0,30000,0,0,0,,2022-04-19 07:00:50.493829+00:00,,2022-04-19 07:00:51.021712+00:00,0,1,0,1,18694144
1650351664.1907656,public.district,17958,public,district,1,0,60000,60000,10,0,0,0,10,0,10,10,,,,,0,0,0,0,8192
1650351664.1907656,public.history,17981,public,history,0,0,,,30000,0,0,0,30000,0,0,0,,2022-04-19 07:00:51.042936+00:00,,2022-04-19 07:00:51.100409+00:00,0,1,0,1,2629632
1650351664.1907656,public.item,17938,public,item,1,0,100000,100000,100000,0,0,0,100000,0,0,0,,2022-04-19 06:59:50.317014+00:00,,2022-04-19 06:59:50.462290+00:00,0,1,0,1,10444800
1650351664.1907656,public.new_order,18008,public,new_order,1,0,0,0,9000,0,0,0,9000,0,0,0,,2022-04-19 07:00:51.164600+00:00,,2022-04-19 07:00:51.169402+00:00,0,1,0,1,434176
1650351664.1907656,public.oorder,17995,public,oorder,3,0,309040,309040,30000,0,0,0,30000,0,0,0,,2022-04-19 07:00:51.118383+00:00,,2022-04-19 07:00:51.152576+00:00,0,1,0,1,2015232
1650351664.1907656,public.order_line,18018,public,order_line,1,0,0,0,300040,0,0,0,301192,0,88584,88584,,2022-04-19 07:00:51.256256+00:00,,2022-04-19 07:00:51.405486+00:00,0,1,0,1,30441472
1650351664.1907656,public.stock,17943,public,stock,1,0,300040,300040,100000,0,0,0,100000,0,0,0,,2022-04-19 07:00:49.784081+00:00,,2022-04-19 07:00:50.426303+00:00,0,2,0,2,35708928
1650351664.1907656,public.warehouse,17933,public,warehouse,1,0,100010,100010,1,0,0,0,1,0,1,1,,,,,0,0,0,0,8192
1650351664.2932324,public.customer,17968,public,customer,2,0,60000,60000,30000,0,0,0,30000,0,0,0,,2022-04-19 07:00:50.493829+00:00,,2022-04-19 07:00:51.021712+00:00,0,1,0,1,18718720
1650351664.2932324,public.district,17958,public,district,1,0,60000,60000,10,0,0,0,10,0,10,10,,,,,0,0,0,0,8192
1650351664.2932324,public.history,17981,public,history,0,0,,,30000,0,0,0,30000,0,0,0,,2022-04-19 07:00:51.042936+00:00,,2022-04-19 07:00:51.100409+00:00,0,1,0,1,2629632
1650351664.2932324,public.item,17938,public,item,1,0,100000,100000,100000,0,0,0,100000,0,0,0,,2022-04-19 06:59:50.317014+00:00,,2022-04-19 06:59:50.462290+00:00,0,1,0,1,10444800
1650351664.2932324,public.new_order,18008,public,new_order,1,0,0,0,9000,0,0,0,9000,0,0,0,,2022-04-19 07:00:51.164600+00:00,,2022-04-19 07:00:51.169402+00:00,0,1,0,1,434176
1650351664.2932324,public.oorder,17995,public,oorder,3,0,309040,309040,30000,0,0,0,30000,0,0,0,,2022-04-19 07:00:51.118383+00:00,,2022-04-19 07:00:51.152576+00:00,0,1,0,1,2015232
1650351664.2932324,public.order_line,18018,public,order_line,1,0,0,0,300040,0,0,0,301192,0,88584,88584,,2022-04-19 07:00:51.256256+00:00,,2022-04-19 07:00:51.405486+00:00,0,1,0,1,30449664
1650351664.2932324,public.stock,17943,public,stock,1,0,300040,300040,100000,0,0,0,100000,0,0,0,,2022-04-19 07:00:49.784081+00:00,,2022-04-19 07:00:50.426303+00:00,0,2,0,2,35725312
1650351664.2932324,public.warehouse,17933,public,warehouse,1,0,100010,100010,1,0,0,0,1,0,1,1,,,,,0,0,0,0,8192
1650351664.4009871,public.customer,17968,public,customer,2,0,60000,60000,30000,0,0,0,30000,0,0,0,,2022-04-19 07:00:50.493829+00:00,,2022-04-19 07:00:51.021712+00:00,0,1,0,1,18735104
1650351664.4009871,public.district,17958,public,district,1,0,60000,60000,10,0,0,0,10,0,10,10,,,,,0,0,0,0,8192
1650351664.4009871,public.history,17981,public,history,0,0,,,30000,0,0,0,30000,0,0,0,,2022-04-19 07:00:51.042936+00:00,,2022-04-19 07:00:51.100409+00:00,0,1,0,1,2629632
1650351664.4009871,public.item,17938,public,item,1,0,100000,100000,100000,0,0,0,100000,0,0,0,,2022-04-19 06:59:50.317014+00:00,,2022-04-19 06:59:50.462290+00:00,0,1,0,1,10444800
1650351664.4009871,public.new_order,18008,public,new_order,1,0,0,0,9000,0,0,0,9000,0,0,0,,2022-04-19 07:00:51.164600+00:00,,2022-04-19 07:00:51.169402+00:00,0,1,0,1,434176
1650351664.4009871,public.oorder,17995,public,oorder,3,0,309040,309040,30000,0,0,0,30000,0,0,0,,2022-04-19 07:00:51.118383+00:00,,2022-04-19 07:00:51.152576+00:00,0,1,0,1,2015232
1650351664.4009871,public.order_line,18018,public,order_line,1,0,0,0,300040,0,0,0,301192,0,88584,88584,,2022-04-19 07:00:51.256256+00:00,,2022-04-19 07:00:51.405486+00:00,0,1,0,1,30466048
1650351664.4009871,public.stock,17943,public,stock,1,0,300040,300040,100000,0,0,0,100000,0,0,0,,2022-04-19 07:00:49.784081+00:00,,2022-04-19 07:00:50.426303+00:00,0,2,0,2,35749888
1650351664.4009871,public.warehouse,17933,public,warehouse,1,0,100010,100010,1,0,0,0,1,0,1,1,,,,,0,0,0,0,8192
1650351664.5036159,public.customer,17968,public,customer,2,0,60000,60000,30000,0,0,0,30000,0,0,0,,2022-04-19 07:00:50.493829+00:00,,2022-04-19 07:00:51.021712+00:00,0,1,0,1,18743296
1650351664.5036159,public.district,17958,public,district,1,0,60000,60000,10,0,0,0,10,0,10,10,,,,,0,0,0,0,8192
1650351664.5036159,public.history,17981,public,history,0,0,,,30000,0,0,0,30000,0,0,0,,2022-04-19 07:00:51.042936+00:00,,2022-04-19 07:00:51.100409+00:00,0,1,0,1,2629632
1650351664.5036159,public.item,17938,public,item,1,0,100000,100000,100000,0,0,0,100000,0,0,0,,2022-04-19 06:59:50.317014+00:00,,2022-04-19 06:59:50.462290+00:00,0,1,0,1,10444800
1650351664.5036159,public.new_order,18008,public,new_order,1,0,0,0,9000,0,0,0,9000,0,0,0,,2022-04-19 07:00:51.164600+00:00,,2022-04-19 07:00:51.169402+00:00,0,1,0,1,442368
1650351664.5036159,public.oorder,17995,public,oorder,3,0,309040,309040,30000,0,0,0,30000,0,0,0,,2022-04-19 07:00:51.118383+00:00,,2022-04-19 07:00:51.152576+00:00,0,1,0,1,2023424
1650351664.5036159,public.order_line,18018,public,order_line,1,0,0,0,300040,0,0,0,301192,0,88584,88584,,2022-04-19 07:00:51.256256+00:00,,2022-04-19 07:00:51.405486+00:00,0,1,0,1,30490624
