ds,table_name,pg_stat_get_live_tuples,pg_stat_get_dead_tuples,pg_table_size,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1650448208.981233,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,815812,407973,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448208.981233,public.call_forwarding,18752668,36892,1132527616,16916,public,call_forwarding,2,0,279978,344444,18796270,0,9795,0,18752668,36892,502426,3579078,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448208.981233,public.special_facility,12484575,29091,653484032,16906,public,special_facility,1,0,18932916,18889007,12491091,29091,0,0,12484575,29091,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448208.981233,public.subscriber,5000191,98560,594444288,16889,public,subscriber,2,0,24098501,24098501,5000000,373427,0,295621,5000191,98560,344336,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448210.0072606,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,817248,408689,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448210.0072606,public.call_forwarding,18752686,36956,1132535808,16916,public,call_forwarding,2,0,280444,345015,18796352,0,9810,0,18752686,36956,502474,3579160,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448210.0072606,public.special_facility,12484575,29147,653484032,16906,public,special_facility,1,0,18933239,18889276,12491091,29147,0,0,12484575,29147,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448210.0072606,public.subscriber,5000191,98569,594444288,16889,public,subscriber,2,0,24101183,24101183,5000000,374059,0,296247,5000191,98569,344912,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448211.0334058,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,818636,409401,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448211.0334058,public.call_forwarding,18752709,37018,1132544000,16916,public,call_forwarding,2,0,280903,345589,18796437,0,9825,0,18752709,37018,502527,3579245,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448211.0334058,public.special_facility,12484575,29199,653492224,16906,public,special_facility,1,0,18933564,18889533,12491091,29199,0,0,12484575,29199,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448211.0334058,public.subscriber,5000191,98579,594444288,16889,public,subscriber,2,0,24103938,24103938,5000000,374702,0,296886,5000191,98579,345503,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448212.0596218,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,819923,410044,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448212.0596218,public.call_forwarding,18752732,37082,1132544000,16916,public,call_forwarding,2,0,281344,346149,18796524,0,9840,0,18752732,37082,502580,3579332,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448212.0596218,public.special_facility,12484575,29239,653492224,16906,public,special_facility,1,0,18933873,18889813,12491091,29239,0,0,12484575,29239,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448212.0596218,public.subscriber,5000191,98605,594444288,16889,public,subscriber,2,0,24106500,24106500,5000000,375305,0,297483,5000191,98605,346066,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448213.0848722,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,821301,410730,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448213.0848722,public.call_forwarding,18752727,37152,1132552192,16916,public,call_forwarding,2,0,281867,346844,18796589,0,9871,0,18752727,37152,502637,3579397,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448213.0848722,public.special_facility,12484575,29298,653492224,16906,public,special_facility,1,0,18934174,18890072,12491091,29298,0,0,12484575,29298,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448213.0848722,public.subscriber,5000191,98615,594444288,16889,public,subscriber,2,0,24109231,24109231,5000000,375950,0,298122,5000191,98615,346652,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448214.1112926,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,822747,411421,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448214.1112926,public.call_forwarding,18752741,37214,1132560384,16916,public,call_forwarding,2,0,282341,347417,18796665,0,9887,0,18752741,37214,502683,3579473,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448214.1112926,public.special_facility,12484575,29341,653500416,16906,public,special_facility,1,0,18934462,18890303,12491091,29341,0,0,12484575,29341,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448214.1112926,public.subscriber,5000191,98728,594444288,16889,public,subscriber,2,0,24112115,24112115,5000000,376658,0,298826,5000191,98728,347317,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448215.137433,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,824224,412185,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448215.137433,public.call_forwarding,18752763,37288,1132560384,16916,public,call_forwarding,2,0,282885,348050,18796761,0,9907,0,18752763,37288,502745,3579569,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448215.137433,public.special_facility,12484575,29391,653500416,16906,public,special_facility,1,0,18934812,18890614,12491091,29391,0,0,12484575,29391,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448215.137433,public.subscriber,5000191,98700,594444288,16889,public,subscriber,2,0,24115024,24115024,5000000,377306,0,299471,5000191,98700,347915,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448216.164245,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,825556,412835,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448216.164245,public.call_forwarding,18752782,37337,1132568576,16916,public,call_forwarding,2,0,283363,348621,18796829,0,9917,0,18752782,37337,502784,3579637,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
