ds,table_name,pg_stat_get_live_tuples,pg_stat_get_dead_tuples,pg_table_size,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1650436597.276726,public.usertable,136140,22800,183640064,16671,public,usertable,1,0,131390,819730,149304,10592,13164,3117,136140,22800,173060,149304,,,,,0,0,0,0
1650436598.3064275,public.usertable,136393,22919,184074240,16671,public,usertable,1,0,132264,822842,149638,10638,13245,3133,136393,22919,173521,149638,,,,,0,0,0,0
1650436599.336027,public.usertable,136657,23033,184508416,16671,public,usertable,1,0,133195,825918,149969,10689,13312,3152,136657,23033,173970,149969,,,,,0,0,0,0
1650436600.3644733,public.usertable,136943,23131,184958976,16671,public,usertable,1,0,134075,830433,150311,10739,13368,3172,136943,23131,174418,150311,,,,,0,0,0,0
1650436601.3972218,public.usertable,137223,23241,185417728,16671,public,usertable,1,0,134988,834273,150640,10805,13417,3192,137223,23241,174862,150640,,,,,0,0,0,0
1650436602.4290252,public.usertable,137477,23370,185860096,16671,public,usertable,1,0,135970,837811,150969,10866,13492,3213,137477,23370,175327,150969,,,,,0,0,0,0
1650436603.4582996,public.usertable,137762,23489,186318848,16671,public,usertable,1,0,136910,841369,151313,10928,13551,3238,137762,23489,175792,151313,,,,,0,0,0,0
1650436604.4874742,public.usertable,138015,23583,186712064,16671,public,usertable,1,0,137654,844355,151625,10970,13610,3254,138015,23583,176205,151625,,,,,0,0,0,0
1650436605.5161257,public.usertable,138275,23678,187162624,16671,public,usertable,1,0,138483,849033,151948,11018,13673,3273,138275,23678,176639,151948,,,,,0,0,0,0
1650436606.5449317,public.usertable,138541,23797,187588608,16671,public,usertable,1,0,139322,850851,152272,11083,13731,3295,138541,23797,177086,152272,,,,,0,0,0,0
1650436607.5748782,public.usertable,138822,23892,188030976,16671,public,usertable,1,0,140286,855436,152611,11132,13789,3316,138822,23892,177532,152611,,,,,0,0,0,0
1650436608.604832,public.usertable,139098,23992,188456960,16671,public,usertable,1,0,141105,859971,152952,11170,13854,3327,139098,23992,177976,152952,,,,,0,0,0,0
1650436609.6353214,public.usertable,139483,24160,188882944,16671,public,usertable,1,0,142368,863998,153436,11245,13953,3361,139483,24160,178634,153436,,,,,0,0,0,0
1650436610.6659591,public.usertable,139720,24291,189300736,16671,public,usertable,1,0,143167,865544,153749,11301,14029,3379,139720,24291,179079,153749,,,,,0,0,0,0
1650436611.6958992,public.usertable,139979,24410,189743104,16671,public,usertable,1,0,144069,868253,154079,11354,14100,3397,139979,24410,179533,154079,,,,,0,0,0,0
1650436612.7251441,public.usertable,140252,24511,190160896,16671,public,usertable,1,0,144973,870420,154402,11408,14150,3419,140252,24511,179960,154402,,,,,0,0,0,0
1650436613.755422,public.usertable,140509,24631,190595072,16671,public,usertable,1,0,145804,872107,154729,11460,14220,3439,140509,24631,180409,154729,,,,,0,0,0,0
1650436614.7838128,public.usertable,140782,24727,191037440,16671,public,usertable,1,0,146682,875461,155058,11507,14276,3454,140782,24727,180841,155058,,,,,0,0,0,0
1650436615.8132093,public.usertable,141048,24837,191471616,16671,public,usertable,1,0,147610,880415,155385,11567,14337,3474,141048,24837,181289,155385,,,,,0,0,0,0
1650436616.8459127,public.usertable,141305,24948,191905792,16671,public,usertable,1,0,148530,884719,155707,11624,14402,3493,141305,24948,181733,155707,,,,,0,0,0,0
1650436617.8754714,public.usertable,141574,25054,192348160,16671,public,usertable,1,0,149460,887611,156046,11664,14472,3508,141574,25054,182182,156046,,,,,0,0,0,0
1650436618.9092996,public.usertable,141836,25156,192765952,16671,public,usertable,1,0,150369,890443,156368,11714,14532,3528,141836,25156,182614,156368,,,,,0,0,0,0
1650436619.9419994,public.usertable,142095,25254,193191936,16671,public,usertable,1,0,151231,892963,156680,11771,14585,3549,142095,25254,183036,156680,,,,,0,0,0,0
1650436620.9711363,public.usertable,142365,25339,193617920,16671,public,usertable,1,0,152032,897648,157010,11818,14645,3567,142365,25339,183473,157010,,,,,0,0,0,0
1650436622.002103,public.usertable,142632,25434,194052096,16671,public,usertable,1,0,152811,903129,157334,11860,14702,3580,142632,25434,183896,157334,,,,,0,0,0,0
1650436623.0315986,public.usertable,142912,25524,194494464,16671,public,usertable,1,0,153737,908696,157658,11914,14746,3594,142912,25524,184318,157658,,,,,0,0,0,0
1650436624.0657833,public.usertable,143189,25644,194945024,16671,public,usertable,1,0,154662,911354,157993,11984,14804,3620,143189,25644,184781,157993,,,,,0,0,0,0
1650436625.096421,public.usertable,143449,25752,195387392,16671,public,usertable,1,0,155499,913890,158320,12032,14871,3642,143449,25752,185223,158320,,,,,0,0,0,0
1650436626.13107,public.usertable,143717,25874,195846144,16671,public,usertable,1,0,156434,917117,158659,12087,14942,3658,143717,25874,185688,158659,,,,,0,0,0,0
1650436627.1633828,public.usertable,144016,25986,196296704,16671,public,usertable,1,0,157362,920683,159021,12141,15005,3673,144016,25986,186167,159021,,,,,0,0,0,0
1650436628.193973,public.usertable,144452,26124,196763648,16671,public,usertable,1,0,158638,926412,159537,12221,15085,3707,144452,26124,186843,159537,,,,,0,0,0,0
1650436629.2271905,public.usertable,144717,26234,197197824,16671,public,usertable,1,0,159500,929444,159862,12275,15145,3729,144717,26234,187282,159862,,,,,0,0,0,0
1650436630.2575896,public.usertable,144989,26324,197615616,16671,public,usertable,1,0,160443,933755,160191,12319,15202,3751,144989,26324,187712,160191,,,,,0,0,0,0
1650436631.2859635,public.usertable,145270,26425,198066176,16671,public,usertable,1,0,161423,939549,160538,12363,15268,3771,145270,26425,188169,160538,,,,,0,0,0,0
1650436632.3200974,public.usertable,145544,26525,198500352,16671,public,usertable,1,0,162271,941373,160865,12416,15321,3792,145544,26525,188602,160865,,,,,0,0,0,0
1650436633.3494682,public.usertable,145826,26610,198942720,16671,public,usertable,1,0,163143,945976,161209,12450,15383,3802,145826,26610,189042,161209,,,,,0,0,0,0
1650436634.3798654,public.usertable,146087,26723,199376896,16671,public,usertable,1,0,164049,949981,161539,12500,15452,3819,146087,26723,189491,161539,,,,,0,0,0,0
1650436635.4116414,public.usertable,146331,26825,199778304,16671,public,usertable,1,0,164951,955002,161849,12540,15518,3838,146331,26825,189907,161849,,,,,0,0,0,0
1650436636.440498,public.usertable,146599,26914,200212480,16671,public,usertable,1,0,165772,957251,162172,12580,15573,3851,146599,26914,190325,162172,,,,,0,0,0,0
1650436637.470722,public.usertable,146840,27026,200630272,16671,public,usertable,1,0,166713,962092,162490,12625,15650,3862,146840,27026,190765,162490,,,,,0,0,0,0
1650436638.501166,public.usertable,147107,27131,201056256,16671,public,usertable,1,0,167645,964934,162816,12674,15709,3883,147107,27131,191199,162816,,,,,0,0,0,0
1650436639.5316615,public.usertable,147377,27229,201474048,16671,public,usertable,1,0,168480,968894,163147,12715,15770,3903,147377,27229,191632,163147,,,,,0,0,0,0
1650436640.5595577,public.usertable,147627,27330,201867264,16671,public,usertable,1,0,169316,973360,163464,12753,15837,3918,147627,27330,192054,163464,,,,,0,0,0,0
1650436641.5908794,public.usertable,147903,27407,202309632,16671,public,usertable,1,0,170146,975836,163786,12794,15883,3935,147903,27407,192463,163786,,,,,0,0,0,0
1650436642.619577,public.usertable,148172,27493,202727424,16671,public,usertable,1,0,170904,979198,164104,12838,15932,3953,148172,27493,192874,164104,,,,,0,0,0,0
1650436643.6488645,public.usertable,148445,27571,203137024,16671,public,usertable,1,0,171733,984075,164431,12873,15986,3971,148445,27571,193290,164431,,,,,0,0,0,0
1650436644.6778715,public.usertable,148717,27681,203579392,16671,public,usertable,1,0,172589,989177,164762,12931,16045,3992,148717,27681,193738,164762,,,,,0,0,0,0
1650436645.7090902,public.usertable,149137,27818,204005376,16671,public,usertable,1,0,173810,993074,165266,12988,16129,4018,149137,27818,194383,165266,,,,,0,0,0,0
1650436646.7455492,public.usertable,149403,27928,204447744,16671,public,usertable,1,0,174776,997462,165599,13042,16196,4043,149403,27928,194837,165599,,,,,0,0,0,0
1650436647.7757835,public.usertable,149653,28020,204832768,16671,public,usertable,1,0,175615,1000075,165911,13080,16258,4059,149653,28020,195249,165911,,,,,0,0,0,0
1650436648.804413,public.usertable,149888,28131,205234176,16671,public,usertable,1,0,176453,1003276,166212,13128,16324,4081,149888,28131,195664,166212,,,,,0,0,0,0
1650436649.8333673,public.usertable,150149,28212,205643776,16671,public,usertable,1,0,177200,1009515,166522,13173,16373,4097,150149,28212,196068,166522,,,,,0,0,0,0
1650436650.8629403,public.usertable,150439,28305,206086144,16671,public,usertable,1,0,178082,1011621,166862,13217,16423,4118,150439,28305,196502,166862,,,,,0,0,0,0
1650436651.892903,public.usertable,150724,28378,206512128,16671,public,usertable,1,0,178853,1014429,167197,13257,16473,4137,150724,28378,196927,167197,,,,,0,0,0,0
1650436652.9229436,public.usertable,151022,28462,206954496,16671,public,usertable,1,0,179701,1017016,167543,13299,16521,4150,151022,28462,197363,167543,,,,,0,0,0,0
1650436653.9531538,public.usertable,151290,28563,207380480,16671,public,usertable,1,0,180616,1019824,167869,13344,16579,4170,151290,28563,197792,167869,,,,,0,0,0,0
1650436654.982294,public.usertable,151569,28672,207814656,16671,public,usertable,1,0,181479,1021881,168206,13400,16637,4193,151569,28672,198243,168206,,,,,0,0,0,0
1650436656.0112994,public.usertable,151834,28750,208232448,16671,public,usertable,1,0,182286,1024491,168519,13436,16685,4207,151834,28750,198640,168519,,,,,0,0,0,0
1650436657.0428798,public.usertable,152070,28875,208658432,16671,public,usertable,1,0,183229,1026291,168835,13487,16765,4226,152070,28875,199087,168835,,,,,0,0,0,0
1650436658.0733,public.usertable,152332,28957,209059840,16671,public,usertable,1,0,184059,1031112,169150,13528,16818,4237,152332,28957,199496,169150,,,,,0,0,0,0
1650436659.104043,public.usertable,152555,29087,209461248,16671,public,usertable,1,0,185080,1033192,169449,13587,16894,4257,152555,29087,199930,169449,,,,,0,0,0,0
1650436660.133768,public.usertable,152823,29193,209911808,16671,public,usertable,1,0,186011,1036102,169771,13645,16948,4284,152823,29193,200364,169771,,,,,0,0,0,0
1650436661.1629112,public.usertable,153092,29324,210337792,16671,public,usertable,1,0,187061,1041557,170109,13715,17017,4316,153092,29324,200841,170109,,,,,0,0,0,0
1650436662.1927516,public.usertable,153348,29440,210796544,16671,public,usertable,1,0,187971,1044528,170434,13767,17086,4331,153348,29440,201287,170434,,,,,0,0,0,0
1650436663.2218006,public.usertable,153662,29528,211271680,16671,public,usertable,1,0,188898,1049103,170807,13805,17145,4348,153662,29528,201757,170807,,,,,0,0,0,0
1650436664.2514353,public.usertable,154133,29706,211804160,16671,public,usertable,1,0,190497,1053905,171388,13887,17255,4377,154133,29706,202530,171388,,,,,0,0,0,0
1650436665.2823987,public.usertable,154446,29815,212271104,16671,public,usertable,1,0,191426,1056433,171766,13936,17320,4395,154446,29815,203022,171766,,,,,0,0,0,0
1650436666.314985,public.usertable,154743,29903,212721664,16671,public,usertable,1,0,192257,1060177,172112,13980,17369,4414,154743,29903,203461,172112,,,,,0,0,0,0
1650436667.3440616,public.usertable,154904,29973,212983808,16671,public,usertable,1,0,192848,1062452,172321,14007,17417,4426,154904,29973,203745,172321,,,,,0,0,0,0
1650436668.3745868,public.usertable,155070,30031,213254144,16671,public,usertable,1,0,193379,1065924,172519,14034,17449,4436,155070,30031,204002,172519,,,,,0,0,0,0
1650436669.4075437,public.usertable,155278,30131,213606400,16671,public,usertable,1,0,194125,1067428,172789,14074,17511,4451,155278,30131,204374,172789,,,,,0,0,0,0
1650436670.4406607,public.usertable,155461,30207,213901312,16671,public,usertable,1,0,194753,1070618,173017,14107,17556,4465,155461,30207,204680,173017,,,,,0,0,0,0
1650436671.4693682,public.usertable,155629,30291,214188032,16671,public,usertable,1,0,195414,1072875,173245,14132,17616,4476,155629,30291,204993,173245,,,,,0,0,0,0
1650436672.4992104,public.usertable,155839,30357,214499328,16671,public,usertable,1,0,196091,1074357,173494,14161,17655,4490,155839,30357,205310,173494,,,,,0,0,0,0
1650436673.5298805,public.usertable,156048,30428,214827008,16671,public,usertable,1,0,196770,1076289,173743,14197,17695,4506,156048,30428,205635,173743,,,,,0,0,0,0
1650436674.5577216,public.usertable,156261,30502,215162880,16671,public,usertable,1,0,197463,1079381,173996,14236,17735,4520,156261,30502,205967,173996,,,,,0,0,0,0
1650436675.586999,public.usertable,156502,30589,215580672,16671,public,usertable,1,0,198192,1080934,174287,14276,17785,4532,156502,30589,206348,174287,,,,,0,0,0,0
1650436676.6178205,public.usertable,156818,30661,216047616,16671,public,usertable,1,0,199020,1085401,174648,14316,17830,4549,156818,30661,206794,174648,,,,,0,0,0,0
1650436677.6479576,public.usertable,157100,30750,216465408,16671,public,usertable,1,0,199862,1089943,174989,14354,17889,4565,157100,30750,207232,174989,,,,,0,0,0,0
1650436678.6845865,public.usertable,157357,30834,216866816,16671,public,usertable,1,0,200672,1094110,175294,14396,17937,4584,157357,30834,207627,175294,,,,,0,0,0,0
1650436679.7186298,public.usertable,157618,30917,217260032,16671,public,usertable,1,0,201547,1098999,175616,14422,17998,4598,157618,30917,208036,175616,,,,,0,0,0,0
1650436680.7475114,public.usertable,157885,31005,217669632,16671,public,usertable,1,0,202459,1102453,175944,14456,18059,4609,157885,31005,208459,175944,,,,,0,0,0,0
1650436681.7764647,public.usertable,158117,31112,218071040,16671,public,usertable,1,0,203323,1104660,176233,14508,18116,4631,158117,31112,208857,176233,,,,,0,0,0,0
1650436682.8057523,public.usertable,158376,31187,218480640,16671,public,usertable,1,0,204083,1107036,176547,14539,18171,4641,158376,31187,209257,176547,,,,,0,0,0,0
1650436683.8342419,public.usertable,158633,31287,218898432,16671,public,usertable,1,0,204898,1109752,176863,14586,18230,4657,158633,31287,209679,176863,,,,,0,0,0,0
1650436684.862237,public.usertable,159021,31425,219291648,16671,public,usertable,1,0,206237,1112933,177330,14654,18309,4688,159021,31425,210293,177330,,,,,0,0,0,0
1650436685.8917987,public.usertable,159319,31506,219742208,16671,public,usertable,1,0,207148,1117207,177672,14700,18353,4701,159319,31506,210725,177672,,,,,0,0,0,0
1650436686.9234176,public.usertable,159566,31599,220135424,16671,public,usertable,1,0,207973,1119077,177975,14745,18409,4717,159566,31599,211129,177975,,,,,0,0,0,0
1650436687.9533098,public.usertable,159808,31670,220487680,16671,public,usertable,1,0,208659,1120803,178252,14787,18444,4736,159808,31670,211483,178252,,,,,0,0,0,0
1650436688.9833746,public.usertable,160035,31758,220872704,16671,public,usertable,1,0,209363,1124227,178535,14820,18500,4749,160035,31758,211855,178535,,,,,0,0,0,0
1650436690.011604,public.usertable,160253,31846,221200384,16671,public,usertable,1,0,210150,1125930,178811,14852,18558,4763,160253,31846,212221,178811,,,,,0,0,0,0
1650436691.0417042,public.usertable,160453,31916,221511680,16671,public,usertable,1,0,210778,1127345,179055,14879,18602,4775,160453,31916,212536,179055,,,,,0,0,0,0
1650436692.075532,public.usertable,160665,31972,221822976,16671,public,usertable,1,0,211366,1128535,179290,14914,18625,4791,160665,31972,212829,179290,,,,,0,0,0,0
1650436693.1044588,public.usertable,160888,32038,222167040,16671,public,usertable,1,0,212067,1131992,179561,14943,18673,4799,160888,32038,213177,179561,,,,,0,0,0,0
1650436694.134668,public.usertable,161084,32122,222511104,16671,public,usertable,1,0,212790,1135902,179809,14985,18725,4820,161084,32122,213519,179809,,,,,0,0,0,0
1650436695.165281,public.usertable,161345,32202,222904320,16671,public,usertable,1,0,213623,1138588,180122,15022,18777,4840,161345,32202,213921,180122,,,,,0,0,0,0
1650436696.1963692,public.usertable,161594,32287,223272960,16671,public,usertable,1,0,214431,1141723,180422,15063,18828,4855,161594,32287,214313,180422,,,,,0,0,0,0
1650436697.225923,public.usertable,161810,32361,223649792,16671,public,usertable,1,0,215131,1144676,180683,15095,18873,4861,161810,32361,214651,180683,,,,,0,0,0,0
1650436698.2541041,public.usertable,162062,32465,224059392,16671,public,usertable,1,0,215941,1147991,180986,15152,18924,4886,162062,32465,215062,180986,,,,,0,0,0,0
1650436699.2831044,public.usertable,162322,32549,224468992,16671,public,usertable,1,0,216723,1150067,181300,15189,18978,4899,162322,32549,215467,181300,,,,,0,0,0,0
1650436700.315354,public.usertable,162571,32663,224903168,16671,public,usertable,1,0,217633,1153301,181612,15241,19041,4917,162571,32663,215894,181612,,,,,0,0,0,0
1650436701.3462088,public.usertable,162871,32741,225329152,16671,public,usertable,1,0,218530,1155771,181968,15276,19097,4933,162871,32741,216341,181968,,,,,0,0,0,0
1650436702.3760903,public.usertable,163123,32834,225738752,16671,public,usertable,1,0,219392,1157879,182272,15317,19149,4946,163123,32834,216738,182272,,,,,0,0,0,0
1650436703.40683,public.usertable,163500,32972,226115584,16671,public,usertable,1,0,220597,1162416,182723,15390,19223,4979,163500,32972,217336,182723,,,,,0,0,0,0
1650436704.4387233,public.usertable,163777,33073,226549760,16671,public,usertable,1,0,221495,1164124,183049,15444,19272,5003,163777,33073,217765,183049,,,,,0,0,0,0
1650436705.4705536,public.usertable,164056,33157,226975744,16671,public,usertable,1,0,222388,1168213,183378,15493,19322,5022,164056,33157,218193,183378,,,,,0,0,0,0
1650436706.5017319,public.usertable,164341,33257,227426304,16671,public,usertable,1,0,223348,1170756,183725,15537,19384,5041,164341,33257,218646,183725,,,,,0,0,0,0
1650436707.530843,public.usertable,164618,33354,227868672,16671,public,usertable,1,0,224248,1173539,184063,15585,19445,5064,164618,33354,219093,184063,,,,,0,0,0,0
1650436708.5620747,public.usertable,164872,33440,228253696,16671,public,usertable,1,0,225005,1177585,184369,15626,19497,5085,164872,33440,219492,184369,,,,,0,0,0,0
1650436709.5934584,public.usertable,165168,33539,228696064,16671,public,usertable,1,0,225876,1179199,184715,15676,19547,5110,165168,33539,219938,184715,,,,,0,0,0,0
1650436710.6236455,public.usertable,165444,33612,229130240,16671,public,usertable,1,0,226809,1182912,185037,15717,19593,5123,165444,33612,220347,185037,,,,,0,0,0,0
1650436711.6537466,public.usertable,165729,33692,229539840,16671,public,usertable,1,0,227706,1185870,185371,15755,19642,5139,165729,33692,220768,185371,,,,,0,0,0,0
1650436712.682522,public.usertable,165941,33765,229883904,16671,public,usertable,1,0,228395,1188474,185639,15787,19698,5152,165941,33765,221124,185639,,,,,0,0,0,0
1650436713.7114325,public.usertable,166161,33869,230252544,16671,public,usertable,1,0,229272,1191728,185930,15829,19769,5170,166161,33869,221528,185930,,,,,0,0,0,0
1650436714.7397006,public.usertable,166417,33962,230678528,16671,public,usertable,1,0,230160,1193933,186237,15874,19820,5187,166417,33962,221931,186237,,,,,0,0,0,0
1650436715.7707887,public.usertable,166671,34049,231063552,16671,public,usertable,1,0,230996,1196143,186545,15910,19874,5204,166671,34049,222329,186545,,,,,0,0,0,0
1650436716.801594,public.usertable,166928,34132,231456768,16671,public,usertable,1,0,231809,1199758,186859,15939,19931,5216,166928,34132,222729,186859,,,,,0,0,0,0
1650436717.83244,public.usertable,167183,34225,231874560,16671,public,usertable,1,0,232697,1203145,187168,15982,19985,5232,167183,34225,223135,187168,,,,,0,0,0,0
1650436718.8611176,public.usertable,167474,34295,232316928,16671,public,usertable,1,0,233510,1205738,187508,16015,20034,5243,167474,34295,223557,187508,,,,,0,0,0,0
1650436719.8924463,public.usertable,167759,34383,232718336,16671,public,usertable,1,0,234372,1208003,187842,16058,20083,5259,167759,34383,223983,187842,,,,,0,0,0,0
1650436720.9219518,public.usertable,168009,34476,233127936,16671,public,usertable,1,0,235296,1211028,188156,16096,20147,5276,168009,34476,224399,188156,,,,,0,0,0,0
1650436721.9514828,public.usertable,168270,34553,233562112,16671,public,usertable,1,0,236218,1214913,188472,16128,20202,5287,168270,34553,224802,188472,,,,,0,0,0,0
1650436722.9800897,public.usertable,168645,34704,233955328,16671,public,usertable,1,0,237628,1218883,188938,16200,20293,5320,168645,34704,225431,188938,,,,,0,0,0,0
1650436724.011803,public.usertable,168905,34792,234356736,16671,public,usertable,1,0,238438,1221762,189248,16243,20343,5339,168905,34792,225834,189248,,,,,0,0,0,0
1650436725.042248,public.usertable,169188,34866,234774528,16671,public,usertable,1,0,239345,1225195,189573,16279,20385,5354,169188,34866,226237,189573,,,,,0,0,0,0
1650436726.0718377,public.usertable,169453,34941,235167744,16671,public,usertable,1,0,240195,1227837,189880,16314,20427,5370,169453,34941,226621,189880,,,,,0,0,0,0
1650436727.100426,public.usertable,169701,35024,235536384,16671,public,usertable,1,0,240970,1231176,190172,16356,20471,5388,169701,35024,226999,190172,,,,,0,0,0,0
1650436728.1309094,public.usertable,169954,35115,235937792,16671,public,usertable,1,0,241791,1233769,190479,16401,20525,5408,169954,35115,227405,190479,,,,,0,0,0,0
1650436729.1611466,public.usertable,170213,35202,236363776,16671,public,usertable,1,0,242655,1236135,190788,16443,20575,5424,170213,35202,227806,190788,,,,,0,0,0,0
1650436730.1917603,public.usertable,170495,35287,236773376,16671,public,usertable,1,0,243555,1238415,191112,16489,20617,5438,170495,35287,228218,191112,,,,,0,0,0,0
1650436731.2211351,public.usertable,170770,35380,237215744,16671,public,usertable,1,0,244396,1240949,191456,16518,20686,5451,170770,35380,228660,191456,,,,,0,0,0,0
1650436732.2514832,public.usertable,171061,35465,237633536,16671,public,usertable,1,0,245263,1242534,191797,16556,20736,5466,171061,35465,229089,191797,,,,,0,0,0,0
1650436733.281016,public.usertable,171325,35526,238026752,16671,public,usertable,1,0,246015,1245704,192097,16598,20772,5486,171325,35526,229467,192097,,,,,0,0,0,0
1650436734.3112128,public.usertable,171594,35597,238444544,16671,public,usertable,1,0,246810,1249569,192416,16630,20822,5501,171594,35597,229868,192416,,,,,0,0,0,0
1650436735.3412578,public.usertable,171895,35661,238837760,16671,public,usertable,1,0,247649,1252311,192758,16664,20863,5522,171895,35661,230285,192758,,,,,0,0,0,0
1650436736.3714895,public.usertable,172131,35754,239247360,16671,public,usertable,1,0,248485,1254818,193049,16706,20918,5541,172131,35754,230673,193049,,,,,0,0,0,0
1650436737.400295,public.usertable,172397,35861,239681536,16671,public,usertable,1,0,249386,1256328,193380,16749,20983,5556,172397,35861,231112,193380,,,,,0,0,0,0
1650436738.4290414,public.usertable,172688,35949,240107520,16671,public,usertable,1,0,250235,1259830,193724,16789,21036,5571,172688,35949,231549,193724,,,,,0,0,0,0
1650436739.4615142,public.usertable,172946,36051,240525312,16671,public,usertable,1,0,251154,1261340,194048,16828,21102,5583,172946,36051,231978,194048,,,,,0,0,0,0
1650436740.4930503,public.usertable,173210,36147,240967680,16671,public,usertable,1,0,251980,1263145,194369,16869,21159,5601,173210,36147,232397,194369,,,,,0,0,0,0
1650436741.5239413,public.usertable,173642,36256,241393664,16671,public,usertable,1,0,253232,1266440,194870,16920,21228,5615,173642,36256,233018,194870,,,,,0,0,0,0
1650436742.552775,public.usertable,173874,36351,241762304,16671,public,usertable,1,0,254059,1269137,195159,16961,21285,5631,173874,36351,233405,195159,,,,,0,0,0,0
1650436743.583857,public.usertable,174141,36434,242171904,16671,public,usertable,1,0,254916,1272165,195474,17001,21333,5651,174141,36434,233808,195474,,,,,0,0,0,0
1650436744.6124744,public.usertable,174430,36513,242597888,16671,public,usertable,1,0,255715,1275629,195810,17037,21380,5668,174430,36513,234227,195810,,,,,0,0,0,0
1650436745.6414852,public.usertable,174723,36596,243048448,16671,public,usertable,1,0,256651,1279695,196163,17074,21440,5684,174723,36596,234677,196163,,,,,0,0,0,0
1650436746.6711166,public.usertable,175029,36693,243515392,16671,public,usertable,1,0,257606,1281706,196522,17119,21493,5705,175029,36693,235134,196522,,,,,0,0,0,0
1650436747.7005873,public.usertable,175343,36768,243965952,16671,public,usertable,1,0,258523,1283868,196885,17154,21542,5724,175343,36768,235581,196885,,,,,0,0,0,0
1650436748.7301226,public.usertable,175639,36856,244416512,16671,public,usertable,1,0,259488,1288048,197240,17193,21601,5739,175639,36856,236034,197240,,,,,0,0,0,0
1650436749.7590044,public.usertable,175920,36955,244858880,16671,public,usertable,1,0,260424,1290783,197578,17242,21658,5762,175920,36955,236478,197578,,,,,0,0,0,0
1650436750.7901127,public.usertable,176237,37042,245325824,16671,public,usertable,1,0,261282,1294463,197942,17289,21705,5788,176237,37042,236936,197942,,,,,0,0,0,0
1650436751.8203235,public.usertable,176528,37138,245768192,16671,public,usertable,1,0,262208,1297833,198294,17334,21766,5812,176528,37138,237394,198294,,,,,0,0,0,0
1650436752.8496485,public.usertable,176804,37252,246202368,16671,public,usertable,1,0,263089,1299767,198637,17381,21833,5832,176804,37252,237851,198637,,,,,0,0,0,0
1650436753.8789463,public.usertable,177087,37341,246644736,16671,public,usertable,1,0,264015,1303881,198973,17429,21886,5856,177087,37341,238288,198973,,,,,0,0,0,0
1650436754.9075658,public.usertable,177362,37435,247087104,16671,public,usertable,1,0,265058,1307036,199311,17467,21949,5877,177362,37435,238727,199311,,,,,0,0,0,0
1650436755.9392612,public.usertable,177691,37520,247554048,16671,public,usertable,1,0,265993,1309934,199685,17512,21994,5894,177691,37520,239191,199685,,,,,0,0,0,0
1650436756.969356,public.usertable,177995,37617,248020992,16671,public,usertable,1,0,266784,1312606,200045,17555,22050,5914,177995,37617,239650,200045,,,,,0,0,0,0
1650436758.004444,public.usertable,178276,37690,248438784,16671,public,usertable,1,0,267653,1314040,200375,17588,22099,5930,178276,37690,240062,200375,,,,,0,0,0,0
1650436759.0342622,public.usertable,178570,37785,248872960,16671,public,usertable,1,0,268611,1316728,200726,17632,22156,5952,178570,37785,240514,200726,,,,,0,0,0,0
1650436760.0647511,public.usertable,178982,37905,249298944,16671,public,usertable,1,0,269880,1320984,201223,17676,22241,5968,178982,37905,241140,201223,,,,,0,0,0,0
1650436761.0941837,public.usertable,179278,37987,249724928,16671,public,usertable,1,0,270747,1322870,201569,17711,22291,5989,179278,37987,241571,201569,,,,,0,0,0,0
1650436762.1234932,public.usertable,179575,38063,250150912,16671,public,usertable,1,0,271688,1327517,201902,17757,22327,6009,179575,38063,241986,201902,,,,,0,0,0,0
1650436763.1536865,public.usertable,179837,38142,250560512,16671,public,usertable,1,0,272585,1330841,202217,17792,22380,6024,179837,38142,242389,202217,,,,,0,0,0,0
1650436764.184436,public.usertable,180108,38223,250978304,16671,public,usertable,1,0,273513,1334354,202542,17830,22434,6044,180108,38223,242806,202542,,,,,0,0,0,0
1650436765.2170002,public.usertable,180393,38308,251404288,16671,public,usertable,1,0,274360,1336618,202878,17865,22485,6056,180393,38308,243228,202878,,,,,0,0,0,0
1650436766.2471807,public.usertable,180692,38409,251871232,16671,public,usertable,1,0,275272,1339200,203237,17912,22545,6079,180692,38409,243694,203237,,,,,0,0,0,0
1650436767.2763932,public.usertable,181018,38498,252362752,16671,public,usertable,1,0,276205,1341539,203616,17953,22598,6094,181018,38498,244167,203616,,,,,0,0,0,0
1650436768.3071635,public.usertable,181312,38580,252788736,16671,public,usertable,1,0,277068,1345024,203956,17993,22644,6111,181312,38580,244593,203956,,,,,0,0,0,0
1650436769.3377528,public.usertable,181597,38664,253239296,16671,public,usertable,1,0,278021,1349552,204296,18036,22699,6127,181597,38664,245031,204296,,,,,0,0,0,0
1650436770.3663793,public.usertable,181919,38738,253689856,16671,public,usertable,1,0,278864,1351790,204668,18064,22749,6139,181919,38738,245481,204668,,,,,0,0,0,0
1650436771.3959463,public.usertable,182192,38819,254115840,16671,public,usertable,1,0,279735,1355405,204985,18107,22793,6154,182192,38819,245885,204985,,,,,0,0,0,0
1650436772.4252775,public.usertable,182482,38902,254541824,16671,public,usertable,1,0,280656,1357631,205321,18149,22839,6175,182482,38902,246309,205321,,,,,0,0,0,0
